MyZen TV (1080p)|https://cdn-ue1-prod.tsv2.amagi.tv/linear/amg01255-secomcofites-my-myzen-en-plex/playlist.m3u8|https://i.imgur.com/fIi8o0C.png
N4 (360p) [Not 24/7]|https://web.sats.gstv.tech/cpl11/da8df281-1165-440a-8c86-959f71b695b6/N4web.m3u8|https://i.imgur.com/W9UwCv7.png
Next TV (1080p) [Not 24/7]|http://gohoski.fvds.ru:3000/mediabay/601/playlist.m3u8|https://i.imgur.com/9MiwdgD.png
Nickelodeon (576p)|http://195.64.140.147:10121/121|https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Nickelodeon_2023_logo_%28outline%29.svg/960px-Nickelodeon_2023_logo_%28outline%29.svg.png
NSC+ (720p)|https://live.15plusmg.ru/memfs/5a03fc7a-8417-4874-b56f-91b8aeba1210.m3u8|https://i.imgur.com/6k9LYOw.png
O'zbekiston (576p)|https://stream8.cinerama.uz/1001/tracks-v1a1/playlist.m3u8|https://i.imgur.com/QUIIhTD.png
Planeta-RTR|https://player.smotrim.ru/iframe/stream/live_id/1525504b-449d-432d-ab5d-1f11081f8603|https://i.imgur.com/0YEahxs.png
Pro100TV|https://sirius.greenhosting.ru/Pro100tvRu/video.m3u8|https://i.imgur.com/YfQEflM.png
Qazaqstan International (1080p)|https://qazaqstantv-stream.qazcdn.com/international/international/playlist.m3u8|https://cdn.qazaqstan.tv/qazaqstan.png?w=420&h=196&format=png&resize=aspectfill&g=centeralt=
RT Documentary Russian (1080p)|https://rt-doc.rttv.com/dvr/rtdru/playlist.m3u8|https://i.imgur.com/aeu5zIC.png
RTG TV|http://31.148.48.15/RTG/index.m3u8|https://i.imgur.com/ZMKPAho.png
RU.TV|http://31.148.48.15/RU_TV/index.m3u8|https://i.imgur.com/Z7HUU7V.png
Sevimli TV (1080p)|https://stream8.cinerama.uz/1017/tracks-v1a1/playlist.m3u8|https://i.imgur.com/iMwzRlr.png
Shopping Live (576p) [Not 24/7]|http://serv30.vintera.tv:8081/shoppinglive/shoppinglive_stream/playlist.m3u8|https://i.imgur.com/EMmGnjV.png
Silk Way|https://dash2.antik.sk/live/test_qazaq_tv_tizen/playlist.m3u8|https://i.imgur.com/SJNDksF.png
Sochi Live HD (720p) [Not 24/7]|http://serv30.vintera.tv:8081/sochi/sochi_stream/playlist.m3u8|https://www.cableman.ru/sites/default/files/sochi_live.png
SONGTV Russia|https://songtv.hls.iptvdc.com/web-russia/playlist.m3u8|https://i.imgur.com/nM7LbmV.png
START Air|https://livetv.mylifeisgood.net.ru/channels/strwc.m3u8|https://i.imgur.com/4bACa7x.png
START World|https://livetv.mylifeisgood.net.ru/channels/strvf.m3u8|https://i.imgur.com/TXtY5eM.png
STS kids|http://31.148.48.15/STS_Kids_HD/index.m3u8|https://i.imgur.com/o9kLpAL.png
like Gecko) Chrome/144.0.0.0 Safari/537.36" group-title="Family",STS Love (576i)|https://cdn4.skygo.mn/live/disk1/Fashion_TV/HLSv3-FTA/Fashion_TV.m3u8|https://i.imgur.com/YBVZoDd.png
